id,name,mal_id,source,image,image_fallback,image_small,rarity,active
137,Inosuke Hashibira,146159,,https://cdn.myanimelist.net/images/characters/3/329560.webp,https://cdn.myanimelist.net/images/characters/3/329560.jpg,https://cdn.myanimelist.net/images/characters/3/329560t.webp,2,1
138,Tomoya Okazaki,4606,,https://cdn.myanimelist.net/images/characters/6/508343.webp,https://cdn.myanimelist.net/images/characters/6/508343.jpg,https://cdn.myanimelist.net/images/characters/6/508343t.webp,2,1
139,Alphonse Elric,12,,https://cdn.myanimelist.net/images/characters/5/54265.webp,https://cdn.myanimelist.net/images/characters/5/54265.jpg,https://cdn.myanimelist.net/images/characters/5/54265t.webp,2,1
140,Nino Nakano,161472,,https://cdn.myanimelist.net/images/characters/7/437011.webp,https://cdn.myanimelist.net/images/characters/7/437011.jpg,https://cdn.myanimelist.net/images/characters/7/437011t.webp,2,1
141,Anya Forger,170256,,https://cdn.myanimelist.net/images/characters/4/457933.webp,https://cdn.myanimelist.net/images/characters/4/457933.jpg,https://cdn.myanimelist.net/images/characters/4/457933t.webp,2,1
142,Mugen,390,,https://cdn.myanimelist.net/images/characters/5/51569.webp,https://cdn.myanimelist.net/images/characters/5/51569.jpg,https://cdn.myanimelist.net/images/characters/5/51569t.webp,2,1
143,Kenpachi Zaraki,909,,https://cdn.myanimelist.net/images/characters/8/150265.webp,https://cdn.myanimelist.net/images/characters/8/150265.jpg,https://cdn.myanimelist.net/images/characters/8/150265t.webp,2,1
144,Kisuke Urahara,210,,https://cdn.myanimelist.net/images/characters/15/149491.webp,https://cdn.myanimelist.net/images/characters/15/149491.jpg,https://cdn.myanimelist.net/images/characters/15/149491t.webp,2,1
145,Jiraiya,2423,,https://cdn.myanimelist.net/images/characters/15/68618.webp,https://cdn.myanimelist.net/images/characters/15/68618.jpg,https://cdn.myanimelist.net/images/characters/15/68618t.webp,2,1
146,Asta,124731,,https://cdn.myanimelist.net/images/characters/8/312836.webp,https://cdn.myanimelist.net/images/characters/8/312836.jpg,https://cdn.myanimelist.net/images/characters/8/312836t.webp,2,1
147,Shiro,82525,,https://cdn.myanimelist.net/images/characters/16/246723.webp,https://cdn.myanimelist.net/images/characters/16/246723.jpg,https://cdn.myanimelist.net/images/characters/16/246723t.webp,2,1
148,Tobio Kageyama,64771,,https://cdn.myanimelist.net/images/characters/13/417874.webp,https://cdn.myanimelist.net/images/characters/13/417874.jpg,https://cdn.myanimelist.net/images/characters/13/417874t.webp,2,1
149,Usopp,724,,https://cdn.myanimelist.net/images/characters/16/188076.webp,https://cdn.myanimelist.net/images/characters/16/188076.jpg,https://cdn.myanimelist.net/images/characters/16/188076t.webp,2,1
150,Nezuko Kamado,146157,,https://cdn.myanimelist.net/images/characters/2/378254.webp,https://cdn.myanimelist.net/images/characters/2/378254.jpg,https://cdn.myanimelist.net/images/characters/2/378254t.webp,2,1
151,Kyoujurou Rengoku,151143,,https://cdn.myanimelist.net/images/characters/10/423443.webp,https://cdn.myanimelist.net/images/characters/10/423443.jpg,https://cdn.myanimelist.net/images/characters/10/423443t.webp,2,1
152,Yui Hirasawa,19565,,https://cdn.myanimelist.net/images/characters/6/326131.webp,https://cdn.myanimelist.net/images/characters/6/326131.jpg,https://cdn.myanimelist.net/images/characters/6/326131t.webp,2,1
153,Kanade Tachibana,22369,,https://cdn.myanimelist.net/images/characters/10/289337.webp,https://cdn.myanimelist.net/images/characters/10/289337.jpg,https://cdn.myanimelist.net/images/characters/10/289337t.webp,2,1
154,Aslan Jade Callenreese,13580,,https://cdn.myanimelist.net/images/characters/9/370360.webp,https://cdn.myanimelist.net/images/characters/9/370360.jpg,https://cdn.myanimelist.net/images/characters/9/370360t.webp,2,1
155,Sousuke Aizen,1086,,https://cdn.myanimelist.net/images/characters/16/73909.webp,https://cdn.myanimelist.net/images/characters/16/73909.jpg,https://cdn.myanimelist.net/images/characters/16/73909t.webp,2,1
156,Juuzou Suzuya,104437,,https://cdn.myanimelist.net/images/characters/6/275843.webp,https://cdn.myanimelist.net/images/characters/6/275843.jpg,https://cdn.myanimelist.net/images/characters/6/275843t.webp,2,1
157,Tanya Degurechaff,137825,,https://cdn.myanimelist.net/images/characters/2/512958.webp,https://cdn.myanimelist.net/images/characters/2/512958.jpg,https://cdn.myanimelist.net/images/characters/2/512958t.webp,2,1
158,Momonga,116281,,https://cdn.myanimelist.net/images/characters/10/508402.webp,https://cdn.myanimelist.net/images/characters/10/508402.jpg,https://cdn.myanimelist.net/images/characters/10/508402t.webp,2,1
159,Yoshikage Kira,12055,,https://cdn.myanimelist.net/images/characters/13/241133.webp,https://cdn.myanimelist.net/images/characters/13/241133.jpg,https://cdn.myanimelist.net/images/characters/13/241133t.webp,2,1
160,Mio Akiyama,19566,,https://cdn.myanimelist.net/images/characters/11/48547.webp,https://cdn.myanimelist.net/images/characters/11/48547.jpg,https://cdn.myanimelist.net/images/characters/11/48547t.webp,2,1
161,Rin Okumura,24482,,https://cdn.myanimelist.net/images/characters/10/114367.webp,https://cdn.myanimelist.net/images/characters/10/114367.jpg,https://cdn.myanimelist.net/images/characters/10/114367t.webp,2,1
162,Lucy,738,,https://cdn.myanimelist.net/images/characters/5/44100.webp,https://cdn.myanimelist.net/images/characters/5/44100.jpg,https://cdn.myanimelist.net/images/characters/5/44100t.webp,2,1
163,Madara Uchiha,53901,,https://cdn.myanimelist.net/images/characters/12/450359.webp,https://cdn.myanimelist.net/images/characters/12/450359.jpg,https://cdn.myanimelist.net/images/characters/12/450359t.webp,2,1
164,Nana Osaki,702,,https://cdn.myanimelist.net/images/characters/7/28355.webp,https://cdn.myanimelist.net/images/characters/7/28355.jpg,https://cdn.myanimelist.net/images/characters/7/28355t.webp,2,1
165,Gaara,1662,,https://cdn.myanimelist.net/images/characters/10/293375.webp,https://cdn.myanimelist.net/images/characters/10/293375.jpg,https://cdn.myanimelist.net/images/characters/10/293375t.webp,2,1
166,Tooru Oikawa,71611,,https://cdn.myanimelist.net/images/characters/6/245977.webp,https://cdn.myanimelist.net/images/characters/6/245977.jpg,https://cdn.myanimelist.net/images/characters/6/245977t.webp,2,1
167,Kenshin Himura,147,,https://cdn.myanimelist.net/images/characters/8/73810.webp,https://cdn.myanimelist.net/images/characters/8/73810.jpg,https://cdn.myanimelist.net/images/characters/8/73810t.webp,2,1
168,Deishuu Kaiki,53641,,https://cdn.myanimelist.net/images/characters/13/155489.webp,https://cdn.myanimelist.net/images/characters/13/155489.jpg,https://cdn.myanimelist.net/images/characters/13/155489t.webp,2,1
169,Ai Hayasaka,143196,,https://cdn.myanimelist.net/images/characters/8/504012.webp,https://cdn.myanimelist.net/images/characters/8/504012.jpg,https://cdn.myanimelist.net/images/characters/8/504012t.webp,2,1
170,Howl,507,,https://cdn.myanimelist.net/images/characters/4/83512.webp,https://cdn.myanimelist.net/images/characters/4/83512.jpg,https://cdn.myanimelist.net/images/characters/4/83512t.webp,2,1
171,Kento Nanami,164473,,https://cdn.myanimelist.net/images/characters/16/581424.webp,https://cdn.myanimelist.net/images/characters/16/581424.jpg,https://cdn.myanimelist.net/images/characters/16/581424t.webp,2,1
172,Hinata Hyuuga,1555,,https://cdn.myanimelist.net/images/characters/6/278736.webp,https://cdn.myanimelist.net/images/characters/6/278736.jpg,https://cdn.myanimelist.net/images/characters/6/278736t.webp,2,1
173,Megumi Fushiguro,164470,,https://cdn.myanimelist.net/images/characters/2/392689.webp,https://cdn.myanimelist.net/images/characters/2/392689.jpg,https://cdn.myanimelist.net/images/characters/2/392689t.webp,2,1
174,Akeno Himejima,51347,,https://cdn.myanimelist.net/images/characters/3/150013.webp,https://cdn.myanimelist.net/images/characters/3/150013.jpg,https://cdn.myanimelist.net/images/characters/3/150013t.webp,2,1
175,Vladilena Milizé,150824,,https://cdn.myanimelist.net/images/characters/15/428175.webp,https://cdn.myanimelist.net/images/characters/15/428175.jpg,https://cdn.myanimelist.net/images/characters/15/428175t.webp,2,1
176,Kagura,674,,https://cdn.myanimelist.net/images/characters/2/505912.webp,https://cdn.myanimelist.net/images/characters/2/505912.jpg,https://cdn.myanimelist.net/images/characters/2/505912t.webp,2,1
177,Sukuna Ryoumen,175198,,https://cdn.myanimelist.net/images/characters/6/431152.webp,https://cdn.myanimelist.net/images/characters/6/431152.jpg,https://cdn.myanimelist.net/images/characters/6/431152t.webp,2,1
178,Kyouko Hori,66171,,https://cdn.myanimelist.net/images/characters/16/318188.webp,https://cdn.myanimelist.net/images/characters/16/318188.jpg,https://cdn.myanimelist.net/images/characters/16/318188t.webp,2,1
179,Yuu Nishinoya,67327,,https://cdn.myanimelist.net/images/characters/14/238027.webp,https://cdn.myanimelist.net/images/characters/14/238027.jpg,https://cdn.myanimelist.net/images/characters/14/238027t.webp,2,1
180,Ryuk,75,,https://cdn.myanimelist.net/images/characters/10/59125.webp,https://cdn.myanimelist.net/images/characters/10/59125.jpg,https://cdn.myanimelist.net/images/characters/10/59125t.webp,2,1
181,Akame,63351,,https://cdn.myanimelist.net/images/characters/8/253095.webp,https://cdn.myanimelist.net/images/characters/8/253095.jpg,https://cdn.myanimelist.net/images/characters/8/253095t.webp,2,1
182,Mayuri Shiina,35253,,https://cdn.myanimelist.net/images/characters/4/131329.webp,https://cdn.myanimelist.net/images/characters/4/131329.jpg,https://cdn.myanimelist.net/images/characters/4/131329t.webp,2,1
183,Tomoe,18344,,https://cdn.myanimelist.net/images/characters/14/190494.webp,https://cdn.myanimelist.net/images/characters/14/190494.jpg,https://cdn.myanimelist.net/images/characters/14/190494t.webp,2,1
184,Kenzou Tenma,718,,https://cdn.myanimelist.net/images/characters/15/347641.webp,https://cdn.myanimelist.net/images/characters/15/347641.jpg,https://cdn.myanimelist.net/images/characters/15/347641t.webp,2,1
185,Shinobu Kochou,146736,,https://cdn.myanimelist.net/images/characters/3/386591.webp,https://cdn.myanimelist.net/images/characters/3/386591.jpg,https://cdn.myanimelist.net/images/characters/3/386591t.webp,2,1
186,Esdeath,65239,,https://cdn.myanimelist.net/images/characters/12/265641.webp,https://cdn.myanimelist.net/images/characters/12/265641.jpg,https://cdn.myanimelist.net/images/characters/12/265641t.webp,2,1
187,Phosphophyllite,110355,,https://cdn.myanimelist.net/images/characters/16/355231.webp,https://cdn.myanimelist.net/images/characters/16/355231.jpg,https://cdn.myanimelist.net/images/characters/16/355231t.webp,2,1
188,Ciel Phantomhive,12531,,https://cdn.myanimelist.net/images/characters/9/253757.webp,https://cdn.myanimelist.net/images/characters/9/253757.jpg,https://cdn.myanimelist.net/images/characters/9/253757t.webp,2,1
189,Ban,77605,,https://cdn.myanimelist.net/images/characters/14/267813.webp,https://cdn.myanimelist.net/images/characters/14/267813.jpg,https://cdn.myanimelist.net/images/characters/14/267813t.webp,2,1
190,Giyuu Tomioka,146735,,https://cdn.myanimelist.net/images/characters/3/423445.webp,https://cdn.myanimelist.net/images/characters/3/423445.jpg,https://cdn.myanimelist.net/images/characters/3/423445t.webp,2,1
191,Yumeko Jabami,119413,,https://cdn.myanimelist.net/images/characters/10/467162.webp,https://cdn.myanimelist.net/images/characters/10/467162.jpg,https://cdn.myanimelist.net/images/characters/10/467162t.webp,2,1
192,Touka Kirishima,87277,,https://cdn.myanimelist.net/images/characters/16/234699.webp,https://cdn.myanimelist.net/images/characters/16/234699.jpg,https://cdn.myanimelist.net/images/characters/16/234699t.webp,2,1
193,Death the Kid,8455,,https://cdn.myanimelist.net/images/characters/3/102169.webp,https://cdn.myanimelist.net/images/characters/3/102169.jpg,https://cdn.myanimelist.net/images/characters/3/102169t.webp,2,1
194,Tooru Honda,207,,https://cdn.myanimelist.net/images/characters/2/384113.webp,https://cdn.myanimelist.net/images/characters/2/384113.jpg,https://cdn.myanimelist.net/images/characters/2/384113t.webp,2,1
195,Ace Portgas D.,2072,,https://cdn.myanimelist.net/images/characters/2/72220.webp,https://cdn.myanimelist.net/images/characters/2/72220.jpg,https://cdn.myanimelist.net/images/characters/2/72220t.webp,2,1
196,Shouya Ishida,80491,,https://cdn.myanimelist.net/images/characters/8/302316.webp,https://cdn.myanimelist.net/images/characters/8/302316.jpg,https://cdn.myanimelist.net/images/characters/8/302316t.webp,2,1
197,Yor Forger,170329,,https://cdn.myanimelist.net/images/characters/11/457934.webp,https://cdn.myanimelist.net/images/characters/11/457934.jpg,https://cdn.myanimelist.net/images/characters/11/457934t.webp,2,1
198,Nagisa Furukawa,4604,,https://cdn.myanimelist.net/images/characters/3/300961.webp,https://cdn.myanimelist.net/images/characters/3/300961.jpg,https://cdn.myanimelist.net/images/characters/3/300961t.webp,2,1
199,Chizuru Ichinose,161286,,https://cdn.myanimelist.net/images/characters/4/484261.webp,https://cdn.myanimelist.net/images/characters/4/484261.jpg,https://cdn.myanimelist.net/images/characters/4/484261t.webp,2,1
200,Chitoge Kirisaki,48391,,https://cdn.myanimelist.net/images/characters/7/241651.webp,https://cdn.myanimelist.net/images/characters/7/241651.jpg,https://cdn.myanimelist.net/images/characters/7/241651t.webp,2,1
201,Motoko Kusanagi,1795,,https://cdn.myanimelist.net/images/characters/2/314931.webp,https://cdn.myanimelist.net/images/characters/2/314931.jpg,https://cdn.myanimelist.net/images/characters/2/314931t.webp,2,1
202,Minato Namikaze,2535,,https://cdn.myanimelist.net/images/characters/14/128074.webp,https://cdn.myanimelist.net/images/characters/14/128074.jpg,https://cdn.myanimelist.net/images/characters/14/128074t.webp,2,1
203,Aqua,117223,,https://cdn.myanimelist.net/images/characters/14/282523.webp,https://cdn.myanimelist.net/images/characters/14/282523.jpg,https://cdn.myanimelist.net/images/characters/14/282523t.webp,2,1
204,Tsubasa Hanekawa,22055,,https://cdn.myanimelist.net/images/characters/3/288080.webp,https://cdn.myanimelist.net/images/characters/3/288080.jpg,https://cdn.myanimelist.net/images/characters/3/288080t.webp,2,1
205,Kenma Kozume,71267,,https://cdn.myanimelist.net/images/characters/10/417885.webp,https://cdn.myanimelist.net/images/characters/10/417885.jpg,https://cdn.myanimelist.net/images/characters/10/417885t.webp,2,1
206,Allen Walker,139,,https://cdn.myanimelist.net/images/characters/9/72171.webp,https://cdn.myanimelist.net/images/characters/9/72171.jpg,https://cdn.myanimelist.net/images/characters/9/72171t.webp,2,1
207,Brook,5627,,https://cdn.myanimelist.net/images/characters/10/161005.webp,https://cdn.myanimelist.net/images/characters/10/161005.jpg,https://cdn.myanimelist.net/images/characters/10/161005t.webp,2,1
208,Accelerator,13917,,https://cdn.myanimelist.net/images/characters/8/569601.webp,https://cdn.myanimelist.net/images/characters/8/569601.jpg,https://cdn.myanimelist.net/images/characters/8/569601t.webp,2,1
209,Megumi Katou,90181,,https://cdn.myanimelist.net/images/characters/6/326632.webp,https://cdn.myanimelist.net/images/characters/6/326632.jpg,https://cdn.myanimelist.net/images/characters/6/326632t.webp,2,1
210,Sasha Blouse,45887,,https://cdn.myanimelist.net/images/characters/6/251937.webp,https://cdn.myanimelist.net/images/characters/6/251937.jpg,https://cdn.myanimelist.net/images/characters/6/251937t.webp,2,1
211,Manjirou Sano,175294,,https://cdn.myanimelist.net/images/characters/4/514406.webp,https://cdn.myanimelist.net/images/characters/4/514406.jpg,https://cdn.myanimelist.net/images/characters/4/514406t.webp,2,1
212,Kyon,252,,https://cdn.myanimelist.net/images/characters/13/75369.webp,https://cdn.myanimelist.net/images/characters/13/75369.jpg,https://cdn.myanimelist.net/images/characters/13/75369t.webp,2,1
213,Nobara Kugisaki,164472,,https://cdn.myanimelist.net/images/characters/12/422313.webp,https://cdn.myanimelist.net/images/characters/12/422313.jpg,https://cdn.myanimelist.net/images/characters/12/422313t.webp,2,1
214,Jousuke Higashikata,13085,,https://cdn.myanimelist.net/images/characters/7/301871.webp,https://cdn.myanimelist.net/images/characters/7/301871.jpg,https://cdn.myanimelist.net/images/characters/7/301871t.webp,2,1
215,Kanna Kamui,136728,,https://cdn.myanimelist.net/images/characters/2/322173.webp,https://cdn.myanimelist.net/images/characters/2/322173.jpg,https://cdn.myanimelist.net/images/characters/2/322173t.webp,2,1
216,Rudeus Greyrat,111245,,https://cdn.myanimelist.net/images/characters/2/423667.webp,https://cdn.myanimelist.net/images/characters/2/423667.jpg,https://cdn.myanimelist.net/images/characters/2/423667t.webp,2,1
